"Date","Price","Open","High","Low","Vol.","Change %"
"07/04/2022","231.30","219.20","232.11","215.09","543.90K","5.52%"
"07/03/2022","219.20","218.20","219.90","214.22","386.92K","0.46%"
"07/02/2022","218.20","216.90","219.70","213.91","367.35K","0.65%"
"07/01/2022","216.79","219.41","226.80","213.60","862.60K","-1.18%"
"06/30/2022","219.39","219.69","220.19","205.90","829.04K","-0.14%"
"06/29/2022","219.69","227.09","229.70","215.70","755.92K","-3.26%"
"06/28/2022","227.09","233.70","242.31","225.99","669.95K","-2.82%"
"06/27/2022","233.69","233.91","240.79","230.40","508.72K","-0.13%"
"06/26/2022","234.00","239.69","244.99","233.40","491.51K","-2.38%"
"06/25/2022","239.69","240.19","241.90","230.00","521.63K","-0.21%"
"06/24/2022","240.19","228.80","243.09","228.40","745.88K","4.97%"
"06/23/2022","228.81","214.10","230.19","214.10","829.96K","6.87%"
"06/22/2022","214.10","220.10","220.79","211.39","736.67K","-2.73%"
"06/21/2022","220.10","216.50","228.39","213.30","884.07K","1.62%"
"06/20/2022","216.60","215.00","218.71","204.89","928.37K","0.74%"
"06/19/2022","215.00","197.09","216.52","189.80","1.18M","9.09%"
"06/18/2022","197.09","215.70","218.90","184.06","1.52M","-8.63%"
"06/17/2022","215.70","210.10","221.80","207.90","732.05K","2.66%"
"06/16/2022","210.10","233.70","236.82","207.90","1.04M","-10.09%"
"06/15/2022","233.70","223.13","234.49","198.99","2.22M","4.61%"
"06/14/2022","223.40","222.71","231.18","204.61","2.11M","0.31%"
"06/13/2022","222.71","254.90","257.69","213.91","2.63M","-12.63%"
"06/12/2022","254.90","269.71","271.80","251.24","922.74K","-5.49%"
"06/11/2022","269.71","286.29","290.40","265.58","666.56K","-5.79%"
"06/10/2022","286.29","289.90","297.40","283.20","902.83K","-1.25%"
"06/09/2022","289.90","288.40","293.40","286.39","368.85K","0.52%"
"06/08/2022","288.41","290.30","294.57","284.12","561.29K","-0.65%"
"06/07/2022","290.30","295.20","295.72","274.17","1.08M","-1.66%"
"06/06/2022","295.20","298.98","312.11","288.46","821.94K","-1.26%"
"06/05/2022","298.98","301.40","302.40","295.00","306.12K","-0.80%"
"06/04/2022","301.40","297.93","302.80","297.32","326.83K","0.90%"
"06/03/2022","298.70","308.41","310.20","293.49","515.22K","-3.15%"
"06/02/2022","308.41","300.49","309.21","298.38","522.00K","2.63%"
"06/01/2022","300.49","320.79","324.29","297.71","886.64K","-6.33%"
"05/31/2022","320.79","321.80","324.60","313.61","751.92K","-0.31%"
"05/30/2022","321.80","305.90","323.70","304.10","1.09M","5.20%"
"05/29/2022","305.90","307.59","308.01","299.01","551.18K","-0.55%"
"05/28/2022","307.59","301.45","310.26","297.10","678.02K","2.16%"
"05/27/2022","301.09","303.19","309.50","291.40","1.60M","-0.70%"
"05/26/2022","303.20","325.79","331.61","298.31","1.59M","-6.93%"
"05/25/2022","325.79","328.30","337.39","324.48","1.12M","-0.76%"
"05/24/2022","328.30","316.98","330.20","313.49","1.16M","3.57%"
"05/23/2022","316.98","319.31","337.00","315.49","1.08M","-0.72%"
"05/22/2022","319.30","312.40","323.39","311.70","673.70K","2.21%"
"05/21/2022","312.40","302.29","314.10","299.50","505.94K","3.35%"
"05/20/2022","302.28","306.99","315.86","294.39","980.10K","-1.50%"
"05/19/2022","306.90","287.61","308.90","287.10","724.79K","6.71%"
"05/18/2022","287.61","306.10","308.30","287.09","767.47K","-6.04%"
"05/17/2022","306.10","297.02","310.60","296.79","737.17K","3.06%"
"05/16/2022","297.00","312.20","312.40","290.40","1.01M","-4.87%"
"05/15/2022","312.20","296.90","312.60","285.90","792.50K","5.15%"
"05/14/2022","296.90","290.89","299.40","272.40","1.12M","2.07%"
"05/13/2022","290.89","268.51","313.10","265.60","1.95M","8.34%"
"05/12/2022","268.51","270.92","284.70","219.98","4.59M","-0.89%"
"05/11/2022","270.92","319.00","322.70","261.48","3.61M","-15.07%"
"05/10/2022","318.99","296.31","332.40","289.80","2.31M","7.66%"
"05/09/2022","296.30","355.79","359.29","296.30","2.28M","-16.74%"
"05/08/2022","355.88","365.48","366.90","350.58","866.37K","-2.63%"
"05/07/2022","365.48","379.11","380.60","360.62","632.40K","-3.60%"
"05/06/2022","379.11","378.48","383.09","370.69","818.35K","0.14%"
"05/05/2022","378.57","402.51","412.81","374.66","1.35M","-5.95%"
"05/04/2022","402.51","383.80","403.09","382.88","651.20K","4.88%"
"05/03/2022","383.79","389.50","392.20","379.89","423.70K","-1.47%"
"05/02/2022","389.50","389.91","392.39","382.39","487.85K","-0.10%"
"05/01/2022","389.89","376.99","391.30","376.00","632.32K","3.42%"
"04/30/2022","377.01","392.99","399.80","376.69","634.84K","-4.07%"
"04/29/2022","392.99","407.19","410.59","390.10","781.51K","-3.49%"
"04/28/2022","407.19","391.31","408.41","388.51","1.03M","4.06%"
"04/27/2022","391.31","385.91","394.61","383.60","633.90K","1.40%"
"04/26/2022","385.91","404.30","407.31","381.21","689.80K","-4.55%"
"04/25/2022","404.30","398.89","405.41","383.00","935.57K","1.35%"
"04/24/2022","398.90","401.12","405.39","397.78","368.20K","-0.55%"
"04/23/2022","401.10","406.60","407.99","398.58","392.09K","-1.35%"
"04/22/2022","406.60","405.00","413.81","403.52","621.07K","0.40%"
"04/21/2022","405.00","418.29","425.81","401.72","830.74K","-3.18%"
"04/20/2022","418.29","422.20","431.12","415.20","749.98K","-0.93%"
"04/19/2022","422.20","416.82","424.53","414.79","663.87K","1.29%"
"04/18/2022","416.82","406.79","418.01","396.41","690.23K","2.46%"
"04/17/2022","406.81","417.10","418.20","405.71","338.55K","-2.47%"
"04/16/2022","417.10","417.22","418.70","411.70","272.23K","-0.03%"
"04/15/2022","417.22","414.70","419.99","412.69","389.03K","0.61%"
"04/14/2022","414.70","423.11","426.89","411.62","529.98K","-1.98%"
"04/13/2022","423.08","413.67","424.49","410.61","724.41K","2.28%"
"04/12/2022","413.67","394.22","416.60","392.57","821.33K","4.94%"
"04/11/2022","394.20","417.82","419.60","391.87","962.78K","-5.65%"
"04/10/2022","417.82","426.83","429.41","417.47","432.81K","-2.11%"
"04/09/2022","426.83","421.58","428.20","419.81","414.75K","1.24%"
"04/08/2022","421.60","436.31","440.71","418.91","769.82K","-3.37%"
"04/07/2022","436.31","420.19","438.49","416.88","803.59K","3.84%"
"04/06/2022","420.19","444.60","444.60","418.55","1.03M","-5.49%"
"04/05/2022","444.60","447.83","459.98","444.29","838.17K","-0.73%"
"04/04/2022","447.87","450.31","450.50","433.63","840.54K","-0.54%"
"04/03/2022","450.30","436.85","455.68","432.30","766.76K","3.09%"
"04/02/2022","436.82","447.61","453.96","435.99","915.82K","-2.41%"
"04/01/2022","447.59","428.84","447.59","413.53","1.08M","4.37%"
"03/31/2022","428.84","442.01","452.11","424.49","1.08M","-2.98%"
"03/30/2022","442.01","434.17","449.20","425.78","856.98K","1.78%"
"03/29/2022","434.27","429.81","441.60","429.70","706.07K","1.04%"
"03/28/2022","429.81","430.71","440.82","428.29","806.52K","-0.21%"
"03/27/2022","430.71","415.82","431.39","411.81","549.35K","3.52%"
"03/26/2022","416.08","410.21","416.40","407.50","318.19K","1.43%"
"03/25/2022","410.21","414.29","421.49","405.63","664.78K","-0.98%"
"03/24/2022","414.29","408.41","416.50","405.38","654.66K","1.46%"
"03/23/2022","408.32","404.21","411.61","398.38","584.51K","1.02%"
"03/22/2022","404.21","396.08","409.90","394.99","671.45K","2.05%"
"03/21/2022","396.09","390.82","399.21","385.59","595.93K","1.35%"
"03/20/2022","390.82","399.91","400.61","386.41","447.96K","-2.29%"
"03/19/2022","400.00","397.20","406.10","395.10","520.29K","0.70%"
"03/18/2022","397.20","391.90","400.00","384.10","216.45M","1.35%"
"03/17/2022","391.90","385.30","393.20","381.80","220.72M","1.69%"
"03/16/2022","385.40","371.60","386.50","368.10","252.61M","3.77%"
"03/15/2022","371.40","373.30","374.60","362.30","162.42M","-0.51%"
"03/14/2022","373.30","361.60","373.90","359.80","171.96M","3.24%"
"03/13/2022","361.60","372.40","377.10","360.20","157.45M","-2.90%"
"03/12/2022","372.40","371.90","379.20","371.30","151.35M","0.13%"
"03/11/2022","371.90","372.00","379.70","364.90","189.86M","-0.05%"
"03/10/2022","372.10","393.10","394.50","363.20","296.48M","-5.34%"
"03/09/2022","393.10","381.40","402.30","381.10","399.54M","2.96%"
"03/08/2022","381.80","381.10","387.90","377.20","247.92M","0.18%"
"03/07/2022","381.10","375.00","385.50","363.20","356.42M","1.65%"
"03/06/2022","374.90","384.70","387.20","372.90","185.66M","-2.55%"
"03/05/2022","384.70","374.50","387.20","367.80","171.62M","2.72%"
"03/04/2022","374.50","402.60","403.39","372.09","294.17M","-6.98%"
"03/03/2022","402.60","409.20","413.08","397.60","648.92K","-1.61%"
"03/02/2022","409.20","408.59","415.59","403.90","874.33K","0.15%"
"03/01/2022","408.59","395.61","420.35","391.00","1.48M","3.28%"
"02/28/2022","395.61","359.92","397.09","356.00","815.14K","9.92%"
"02/27/2022","359.91","373.60","380.90","358.21","726.15K","-3.59%"
"02/26/2022","373.31","375.17","385.60","370.60","584.74K","-0.42%"
"02/25/2022","374.89","361.19","376.90","357.09","834.85K","3.82%"
"02/24/2022","361.10","365.69","369.80","323.89","2.03M","-1.26%"
"02/23/2022","365.69","374.20","383.82","365.60","739.08K","-2.27%"
"02/22/2022","374.20","356.52","374.92","349.30","984.89K","4.96%"
"02/21/2022","356.50","380.32","393.61","355.01","1.27M","-6.26%"
"02/20/2022","380.31","399.70","399.99","375.39","667.90K","-4.85%"
"02/19/2022","399.70","399.21","406.31","393.21","448.75K","0.12%"
"02/18/2022","399.20","402.97","410.99","392.89","657.32K","-0.94%"
"02/17/2022","402.97","427.38","431.00","400.19","713.82K","-5.71%"
"02/16/2022","427.38","432.31","433.30","422.80","661.38K","-1.12%"
"02/15/2022","432.21","403.49","441.20","402.70","1.24M","7.12%"
"02/14/2022","403.49","397.83","404.20","390.61","500.69K","1.43%"
"02/13/2022","397.80","403.22","407.02","394.90","426.23K","-1.34%"
"02/12/2022","403.20","400.16","406.90","393.59","569.68K","0.75%"
"02/11/2022","400.19","414.89","418.80","392.90","767.57K","-3.54%"
"02/10/2022","414.89","422.81","434.69","410.50","1.02M","-1.87%"
"02/09/2022","422.80","407.71","427.30","407.31","686.30K","3.70%"
"02/08/2022","407.72","433.29","444.86","406.41","1.22M","-5.90%"
"02/07/2022","433.29","420.01","438.61","413.59","810.27K","3.16%"
"02/06/2022","420.00","413.99","421.30","407.79","576.76K","1.45%"
"02/05/2022","413.99","399.49","430.88","396.60","1.10M","3.63%"
"02/04/2022","399.49","371.88","399.49","369.62","924.97K","7.42%"
"02/03/2022","371.88","367.10","371.90","359.82","535.06K","1.30%"
"02/02/2022","367.10","384.21","386.11","366.30","612.86K","-4.45%"
"02/01/2022","384.21","374.31","388.02","374.01","594.73K","2.67%"
"01/31/2022","374.21","377.50","385.20","365.59","658.95K","-0.87%"
"01/30/2022","377.50","389.29","389.49","372.81","572.48K","-3.03%"
"01/29/2022","389.29","386.00","396.92","381.21","579.88K","0.85%"
"01/28/2022","386.00","390.03","395.13","376.19","812.65K","-1.03%"
"01/27/2022","390.03","374.91","393.00","360.10","1.05M","4.03%"
"01/26/2022","374.91","384.88","401.34","366.40","1.16M","-2.59%"
"01/25/2022","384.88","371.59","387.97","357.79","1.10M","3.58%"
"01/24/2022","371.58","384.10","384.10","336.82","2.04M","-3.26%"
"01/23/2022","384.10","358.30","388.89","356.60","1.37M","7.14%"
